"Year","Cluster","Indicator","Province","Area Council","Unit","Value"
2025,"Logistics","Ship","Sanma","South East Santo","number",1
2025,"Logistics","Ship","Sanma","Canal Fanafo","number",1
2025,"Logistics","Ship","Sanma","West Malo","number",1
2025,"Logistics","Ship","Sanma","East Malo","number",1
2025,"Logistics","Ship","Penama","West Ambae","number",1
2025,"Logistics","Ship","Penama","North Ambae","number",1
2025,"Logistics","Ship","Penama","East Ambae","number",1
2025,"Logistics","Ship","Penama","South Ambae","number",1
2025,"Logistics","Ship","Penama","North Maewo","number",1
2025,"Logistics","Ship","Penama","South Maewo","number",1
2025,"Logistics","Ship","Penama","North Pentecost","number",1
2025,"Logistics","Ship","Penama","Central Pentecost 1","number",1
2025,"Logistics","Ship","Penama","Central Pentecost 2","number",1
2025,"Logistics","Ship","Penama","South Pentecost","number",1
2025,"Logistics","Ship","Malampa","North West Malekula","number",1
2025,"Logistics","Ship","Malampa","North East Malekula","number",1
2025,"Logistics","Ship","Malampa","Central Malekula","number",1
2025,"Logistics","Ship","Malampa","South West Malekula","number",1
2025,"Logistics","Ship","Malampa","South East Malekula","number",1
2025,"Logistics","Ship","Malampa","South Malekula","number",1
2025,"Logistics","Ship","Malampa","North Ambrym","number",1
2025,"Logistics","Ship","Malampa","West Ambrym","number",1
2025,"Logistics","Ship","Malampa","South East Ambrym","number",1
2025,"Logistics","Ship","Malampa","Paama","number",1
2025,"Logistics","Ship","Shefa","Port Vila","number",1
2025,"Logistics","Ship","Shefa","Vermali","number",1
2025,"Logistics","Ship","Shefa","Vermaul","number",1
2025,"Logistics","Ship","Shefa","Varisu","number",1
2025,"Logistics","Ship","Shefa","South Epi","number",1
2025,"Logistics","Ship","Shefa","North Tongoa","number",1
2025,"Logistics","Ship","Shefa","Makimae","number",1
2025,"Logistics","Ship","Shefa","Tongariki","number",1
2025,"Logistics","Ship","Shefa","Nguna","number",1
2025,"Logistics","Ship","Shefa","Emau","number",1
2025,"Logistics","Ship","Shefa","Malorua","number",1
2025,"Logistics","Ship","Shefa","North Efate","number",1
2025,"Logistics","Ship","Shefa","Mele","number",1
2025,"Logistics","Ship","Shefa","Tanvasoko","number",1
2025,"Logistics","Ship","Shefa","Ifira","number",1
2025,"Logistics","Ship","Shefa","Pango","number",1
2025,"Logistics","Ship","Shefa","Erakor","number",1
2025,"Logistics","Ship","Shefa","Eratap","number",1
2025,"Logistics","Ship","Shefa","Eton","number",1
2025,"Logistics","Ship","Tafea","North Erromango","number",1
2025,"Logistics","Ship","Tafea","South Erromango","number",1
2025,"Logistics","Ship","Tafea","Aniwa","number",1
2025,"Logistics","Ship","Tafea","North Tanna","number",1
2025,"Logistics","Ship","Tafea","West Tanna","number",1
2025,"Logistics","Ship","Tafea","Middle Bush Tanna","number",1
2025,"Logistics","Ship","Tafea","South West Tanna","number",1
2025,"Logistics","Ship","Tafea","Whitesands","number",1
2025,"Logistics","Ship","Tafea","South Tanna","number",1
2025,"Logistics","Ship","Tafea","Futuna","number",1
2025,"Logistics","Ship","Tafea","Aneityum","number",1
2025,"Logistics","Fuel","Torba","Torres","number",100
2025,"Logistics","Fuel","Torba","Ureparapara","number",100
2025,"Logistics","Fuel","Torba","Motalava","number",100
2025,"Logistics","Fuel","Torba","East Vanualava","number",100
2025,"Logistics","Fuel","Torba","West Vanualava","number",100
2025,"Logistics","Fuel","Torba","Mota","number",100
2025,"Logistics","Fuel","Torba","East Gaua","number",100
2025,"Logistics","Fuel","Torba","West Gaua","number",100
2025,"Logistics","Fuel","Torba","Merelava","number",100
2025,"Logistics","Fuel","Sanma","Luganville","number",100
2025,"Logistics","Fuel","Sanma","North West Santo","number",100
2025,"Logistics","Fuel","Sanma","Big Bay Coast","number",100
2025,"Logistics","Fuel","Sanma","Big Bay Inland","number",100
2025,"Logistics","Fuel","Sanma","West Santo","number",100
2025,"Logistics","Fuel","Sanma","South Santo 1","number",100
2025,"Logistics","Fuel","Sanma","South Santo 2","number",100
2025,"Logistics","Fuel","Sanma","East Santo","number",100
2025,"Logistics","Fuel","Sanma","South East Santo","number",100
2025,"Logistics","Fuel","Sanma","Canal Fanafo","number",100
2025,"Logistics","Fuel","Sanma","West Malo","number",100
2025,"Logistics","Fuel","Sanma","East Malo","number",100
2025,"Logistics","Fuel","Penama","West Ambae","number",100
2025,"Logistics","Fuel","Penama","North Ambae","number",100
2025,"Logistics","Fuel","Penama","East Ambae","number",100
2025,"Logistics","Fuel","Penama","South Ambae","number",100
2025,"Logistics","Fuel","Penama","North Maewo","number",100
2025,"Logistics","Fuel","Penama","South Maewo","number",100
2025,"Logistics","Fuel","Penama","North Pentecost","number",100
2025,"Logistics","Fuel","Penama","Central Pentecost 1","number",100
2025,"Logistics","Fuel","Penama","Central Pentecost 2","number",100
2025,"Logistics","Fuel","Penama","South Pentecost","number",100
2025,"Logistics","Fuel","Malampa","North West Malekula","number",100
2025,"Logistics","Fuel","Malampa","North East Malekula","number",100
2025,"Logistics","Fuel","Malampa","Central Malekula","number",100
2025,"Logistics","Fuel","Malampa","South West Malekula","number",100
2025,"Logistics","Fuel","Malampa","South East Malekula","number",100
2025,"Logistics","Fuel","Malampa","South Malekula","number",100
2025,"Logistics","Fuel","Malampa","North Ambrym","number",100
2025,"Logistics","Fuel","Malampa","West Ambrym","number",100
2025,"Logistics","Fuel","Malampa","South East Ambrym","number",100
2025,"Logistics","Fuel","Malampa","Paama","number",100
2025,"Logistics","Fuel","Shefa","Port Vila","number",100
2025,"Logistics","Fuel","Shefa","Vermali","number",100
2025,"Logistics","Fuel","Shefa","Vermaul","number",100
2025,"Logistics","Fuel","Shefa","Varisu","number",100
2025,"Logistics","Fuel","Shefa","South Epi","number",100
2025,"Logistics","Fuel","Shefa","North Tongoa","number",100
2025,"Logistics","Fuel","Shefa","Makimae","number",100
2025,"Logistics","Fuel","Shefa","Tongariki","number",100
2025,"Logistics","Fuel","Shefa","Nguna","number",100
2025,"Logistics","Fuel","Shefa","Emau","number",100
2025,"Logistics","Fuel","Shefa","Malorua","number",100
2025,"Logistics","Fuel","Shefa","North Efate","number",100
2025,"Logistics","Fuel","Shefa","Mele","number",100
2025,"Logistics","Fuel","Shefa","Tanvasoko","number",100
2025,"Logistics","Fuel","Shefa","Ifira","number",100
2025,"Logistics","Fuel","Shefa","Pango","number",100
2025,"Logistics","Fuel","Shefa","Erakor","number",100
2025,"Logistics","Fuel","Shefa","Eratap","number",100
2025,"Logistics","Fuel","Shefa","Eton","number",100
2025,"Logistics","Fuel","Tafea","North Erromango","number",100
2025,"Logistics","Fuel","Tafea","South Erromango","number",100
2025,"Logistics","Fuel","Tafea","Aniwa","number",100
2025,"Logistics","Fuel","Tafea","North Tanna","number",100
2025,"Logistics","Fuel","Tafea","West Tanna","number",100
2025,"Logistics","Fuel","Tafea","Middle Bush Tanna","number",100
2025,"Logistics","Fuel","Tafea","South West Tanna","number",100
2025,"Logistics","Fuel","Tafea","Whitesands","number",100
2025,"Logistics","Fuel","Tafea","South Tanna","number",100
2025,"Logistics","Fuel","Tafea","Futuna","number",100
2025,"Logistics","Fuel","Tafea","Aneityum","number",100
2025,"Logistics","Chainsaw","Torba","Torres","number",2
2025,"Logistics","Chainsaw","Torba","Ureparapara","number",2
2025,"Logistics","Chainsaw","Torba","Motalava","number",2
2025,"Logistics","Chainsaw","Torba","East Vanualava","number",2
2025,"Logistics","Chainsaw","Torba","West Vanualava","number",2
2025,"Logistics","Chainsaw","Torba","Mota","number",2
2025,"Logistics","Chainsaw","Torba","East Gaua","number",2
2025,"Logistics","Chainsaw","Torba","West Gaua","number",2
2025,"Logistics","Chainsaw","Torba","Merelava","number",2
2025,"Logistics","Chainsaw","Sanma","Luganville","number",2
2025,"Logistics","Chainsaw","Sanma","North West Santo","number",2
2025,"Logistics","Chainsaw","Sanma","Big Bay Coast","number",2
2025,"Logistics","Chainsaw","Sanma","Big Bay Inland","number",2
2025,"Logistics","Chainsaw","Sanma","West Santo","number",2
2025,"Logistics","Chainsaw","Sanma","South Santo 1","number",2
2025,"Logistics","Chainsaw","Sanma","South Santo 2","number",2
2025,"Logistics","Chainsaw","Sanma","East Santo","number",2
2025,"Logistics","Chainsaw","Sanma","South East Santo","number",2
2025,"Logistics","Chainsaw","Sanma","Canal Fanafo","number",2
2025,"Logistics","Chainsaw","Sanma","West Malo","number",2
2025,"Logistics","Chainsaw","Sanma","East Malo","number",2
2025,"Logistics","Chainsaw","Penama","West Ambae","number",2
2025,"Logistics","Chainsaw","Penama","North Ambae","number",2
2025,"Logistics","Chainsaw","Penama","East Ambae","number",2
2025,"Logistics","Chainsaw","Penama","South Ambae","number",2
2025,"Logistics","Chainsaw","Penama","North Maewo","number",2
2025,"Logistics","Chainsaw","Penama","South Maewo","number",2
2025,"Logistics","Chainsaw","Penama","North Pentecost","number",2
2025,"Logistics","Chainsaw","Penama","Central Pentecost 1","number",2
2025,"Logistics","Chainsaw","Penama","Central Pentecost 2","number",2
2025,"Logistics","Chainsaw","Penama","South Pentecost","number",2
2025,"Logistics","Chainsaw","Malampa","North West Malekula","number",2
2025,"Logistics","Chainsaw","Malampa","North East Malekula","number",2
2025,"Logistics","Chainsaw","Malampa","Central Malekula","number",2
2025,"Logistics","Chainsaw","Malampa","South West Malekula","number",2
2025,"Logistics","Chainsaw","Malampa","South East Malekula","number",2
2025,"Logistics","Chainsaw","Malampa","South Malekula","number",2
2025,"Logistics","Chainsaw","Malampa","North Ambrym","number",2
2025,"Logistics","Chainsaw","Malampa","West Ambrym","number",2
2025,"Logistics","Chainsaw","Malampa","South East Ambrym","number",2
2025,"Logistics","Chainsaw","Malampa","Paama","number",2
2025,"Logistics","Chainsaw","Shefa","Port Vila","number",2
2025,"Logistics","Chainsaw","Shefa","Vermali","number",2
2025,"Logistics","Chainsaw","Shefa","Vermaul","number",2
2025,"Logistics","Chainsaw","Shefa","Varisu","number",2
2025,"Logistics","Chainsaw","Shefa","South Epi","number",2
2025,"Logistics","Chainsaw","Shefa","North Tongoa","number",2
2025,"Logistics","Chainsaw","Shefa","Makimae","number",2
2025,"Logistics","Chainsaw","Shefa","Tongariki","number",2
2025,"Logistics","Chainsaw","Shefa","Nguna","number",2
2025,"Logistics","Chainsaw","Shefa","Emau","number",2
2025,"Logistics","Chainsaw","Shefa","Malorua","number",2
2025,"Logistics","Chainsaw","Shefa","North Efate","number",2
2025,"Logistics","Chainsaw","Shefa","Mele","number",2
2025,"Logistics","Chainsaw","Shefa","Tanvasoko","number",2
2025,"Logistics","Chainsaw","Shefa","Ifira","number",2
2025,"Logistics","Chainsaw","Shefa","Pango","number",2
2025,"Logistics","Chainsaw","Shefa","Erakor","number",2
2025,"Logistics","Chainsaw","Shefa","Eratap","number",2
2025,"Logistics","Chainsaw","Shefa","Eton","number",2
2025,"Logistics","Chainsaw","Tafea","North Erromango","number",2
2025,"Logistics","Chainsaw","Tafea","South Erromango","number",2
2025,"Logistics","Chainsaw","Tafea","Aniwa","number",2
2025,"Logistics","Chainsaw","Tafea","North Tanna","number",2
2025,"Logistics","Chainsaw","Tafea","West Tanna","number",2
2025,"Logistics","Chainsaw","Tafea","Middle Bush Tanna","number",2
2025,"Logistics","Chainsaw","Tafea","South West Tanna","number",2
2025,"Logistics","Chainsaw","Tafea","Whitesands","number",2
2025,"Logistics","Chainsaw","Tafea","South Tanna","number",2
2025,"Logistics","Chainsaw","Tafea","Futuna","number",2
2025,"Logistics","Chainsaw","Tafea","Aneityum","number",2
2025,"Shelter","Tent","Torba","Torres","number",1
2025,"Shelter","Tent","Torba","Ureparapara","number",1
2025,"Shelter","Tent","Torba","Motalava","number",1
2025,"Shelter","Tent","Torba","East Vanualava","number",1
2025,"Shelter","Tent","Torba","West Vanualava","number",1
2025,"Shelter","Tent","Torba","Mota","number",1
2025,"Shelter","Tent","Torba","East Gaua","number",1
2025,"Shelter","Tent","Torba","West Gaua","number",1
2025,"Shelter","Tent","Torba","Merelava","number",1
2025,"Shelter","Tent","Sanma","Luganville","number",1
2025,"Shelter","Tent","Sanma","North West Santo","number",1
2025,"Shelter","Tent","Sanma","Big Bay Coast","number",1
2025,"Shelter","Tent","Sanma","Big Bay Inland","number",1
2025,"Shelter","Tent","Sanma","West Santo","number",1
2025,"Shelter","Tent","Sanma","South Santo 1","number",1
2025,"Shelter","Tent","Sanma","South Santo 2","number",1
2025,"Shelter","Tent","Sanma","East Santo","number",1
2025,"Shelter","Tent","Sanma","South East Santo","number",1
2025,"Shelter","Tent","Sanma","Canal Fanafo","number",1
2025,"Shelter","Tent","Sanma","West Malo","number",1
2025,"Shelter","Tent","Sanma","East Malo","number",1
2025,"Shelter","Tent","Penama","West Ambae","number",1
2025,"Shelter","Tent","Penama","North Ambae","number",1
2025,"Shelter","Tent","Penama","East Ambae","number",1
2025,"Shelter","Tent","Penama","South Ambae","number",1
2025,"Shelter","Tent","Penama","North Maewo","number",1
2025,"Shelter","Tent","Penama","South Maewo","number",1
2025,"Shelter","Tent","Penama","North Pentecost","number",1
2025,"Shelter","Tent","Penama","Central Pentecost 1","number",1
2025,"Shelter","Tent","Penama","Central Pentecost 2","number",1
2025,"Shelter","Tent","Penama","South Pentecost","number",1
2025,"Shelter","Tent","Malampa","North West Malekula","number",1
2025,"Shelter","Tent","Malampa","North East Malekula","number",1
2025,"Shelter","Tent","Malampa","Central Malekula","number",1
2025,"Shelter","Tent","Malampa","South West Malekula","number",1
2025,"Shelter","Tent","Malampa","South East Malekula","number",1
2025,"Shelter","Tent","Malampa","South Malekula","number",1
2025,"Shelter","Tent","Malampa","North Ambrym","number",1
2025,"Shelter","Tent","Malampa","West Ambrym","number",1
2025,"Shelter","Tent","Malampa","South East Ambrym","number",1
2025,"Shelter","Tent","Malampa","Paama","number",1
2025,"Shelter","Tent","Shefa","Port Vila","number",1
2025,"Shelter","Tent","Shefa","Vermali","number",1
2025,"Shelter","Tent","Shefa","Vermaul","number",1
2025,"Shelter","Tent","Shefa","Varisu","number",1
2025,"Shelter","Tent","Shefa","South Epi","number",1
2025,"Shelter","Tent","Shefa","North Tongoa","number",1
2025,"Shelter","Tent","Shefa","Makimae","number",1
2025,"Shelter","Tent","Shefa","Tongariki","number",1
2025,"Shelter","Tent","Shefa","Nguna","number",1
2025,"Shelter","Tent","Shefa","Emau","number",1
2025,"Shelter","Tent","Shefa","Malorua","number",1
2025,"Shelter","Tent","Shefa","North Efate","number",1
2025,"Shelter","Tent","Shefa","Mele","number",1
2025,"Shelter","Tent","Shefa","Tanvasoko","number",1
2025,"Shelter","Tent","Shefa","Ifira","number",1
2025,"Shelter","Tent","Shefa","Pango","number",1
2025,"Shelter","Tent","Shefa","Erakor","number",1
2025,"Shelter","Tent","Shefa","Eratap","number",1
2025,"Shelter","Tent","Shefa","Eton","number",1
2025,"Shelter","Tent","Tafea","North Erromango","number",1
2025,"Shelter","Tent","Tafea","South Erromango","number",1
2025,"Shelter","Tent","Tafea","Aniwa","number",1
2025,"Shelter","Tent","Tafea","North Tanna","number",1
2025,"Shelter","Tent","Tafea","West Tanna","number",1
2025,"Shelter","Tent","Tafea","Middle Bush Tanna","number",1
2025,"Shelter","Tent","Tafea","South West Tanna","number",1
2025,"Shelter","Tent","Tafea","Whitesands","number",1
2025,"Shelter","Tent","Tafea","South Tanna","number",1
2025,"Shelter","Tent","Tafea","Futuna","number",1
2025,"Shelter","Tent","Tafea","Aneityum","number",1
2025,"Shelter","Solar Lamp","Torba","Torres","number",1
2025,"Shelter","Solar Lamp","Torba","Ureparapara","number",1
2025,"Shelter","Solar Lamp","Torba","Motalava","number",1
2025,"Shelter","Solar Lamp","Torba","East Vanualava","number",1
2025,"Shelter","Solar Lamp","Torba","West Vanualava","number",1
2025,"Shelter","Solar Lamp","Torba","Mota","number",1
2025,"Shelter","Solar Lamp","Torba","East Gaua","number",1
2025,"Shelter","Solar Lamp","Torba","West Gaua","number",1
2025,"Shelter","Solar Lamp","Torba","Merelava","number",1
2025,"Shelter","Solar Lamp","Sanma","Luganville","number",1
2025,"Shelter","Solar Lamp","Sanma","North West Santo","number",1
2025,"Shelter","Solar Lamp","Sanma","Big Bay Coast","number",1
2025,"Shelter","Solar Lamp","Sanma","Big Bay Inland","number",1
2025,"Shelter","Solar Lamp","Sanma","West Santo","number",1
2025,"Shelter","Solar Lamp","Sanma","South Santo 1","number",1
2025,"Shelter","Solar Lamp","Sanma","South Santo 2","number",1
2025,"Shelter","Solar Lamp","Sanma","East Santo","number",1
2025,"Shelter","Solar Lamp","Sanma","South East Santo","number",1
2025,"Shelter","Solar Lamp","Sanma","Canal Fanafo","number",1
2025,"Shelter","Solar Lamp","Sanma","West Malo","number",1
2025,"Shelter","Solar Lamp","Sanma","East Malo","number",1
2025,"Shelter","Solar Lamp","Penama","West Ambae","number",1
2025,"Shelter","Solar Lamp","Penama","North Ambae","number",1
2025,"Shelter","Solar Lamp","Penama","East Ambae","number",1
2025,"Shelter","Solar Lamp","Penama","South Ambae","number",1
2025,"Shelter","Solar Lamp","Penama","North Maewo","number",1
2025,"Shelter","Solar Lamp","Penama","South Maewo","number",1
2025,"Shelter","Solar Lamp","Penama","North Pentecost","number",1
2025,"Shelter","Solar Lamp","Penama","Central Pentecost 1","number",1
2025,"Shelter","Solar Lamp","Penama","Central Pentecost 2","number",1
2025,"Shelter","Solar Lamp","Penama","South Pentecost","number",1
2025,"Shelter","Solar Lamp","Malampa","North West Malekula","number",1
2025,"Shelter","Solar Lamp","Malampa","North East Malekula","number",1
2025,"Shelter","Solar Lamp","Malampa","Central Malekula","number",1
2025,"Shelter","Solar Lamp","Malampa","South West Malekula","number",1
2025,"Shelter","Solar Lamp","Malampa","South East Malekula","number",1
2025,"Shelter","Solar Lamp","Malampa","South Malekula","number",1
2025,"Shelter","Solar Lamp","Malampa","North Ambrym","number",1
2025,"Shelter","Solar Lamp","Malampa","West Ambrym","number",1
2025,"Shelter","Solar Lamp","Malampa","South East Ambrym","number",1
2025,"Shelter","Solar Lamp","Malampa","Paama","number",1
2025,"Shelter","Solar Lamp","Shefa","Port Vila","number",1
2025,"Shelter","Solar Lamp","Shefa","Vermali","number",1
2025,"Shelter","Solar Lamp","Shefa","Vermaul","number",1
2025,"Shelter","Solar Lamp","Shefa","Varisu","number",1
2025,"Shelter","Solar Lamp","Shefa","South Epi","number",1
2025,"Shelter","Solar Lamp","Shefa","North Tongoa","number",1
2025,"Shelter","Solar Lamp","Shefa","Makimae","number",1
2025,"Shelter","Solar Lamp","Shefa","Tongariki","number",1
2025,"Shelter","Solar Lamp","Shefa","Nguna","number",1
2025,"Shelter","Solar Lamp","Shefa","Emau","number",1
2025,"Shelter","Solar Lamp","Shefa","Malorua","number",1
2025,"Shelter","Solar Lamp","Shefa","North Efate","number",1
2025,"Shelter","Solar Lamp","Shefa","Mele","number",1
2025,"Shelter","Solar Lamp","Shefa","Tanvasoko","number",1
2025,"Shelter","Solar Lamp","Shefa","Ifira","number",1
2025,"Shelter","Solar Lamp","Shefa","Pango","number",1
2025,"Shelter","Solar Lamp","Shefa","Erakor","number",1
2025,"Shelter","Solar Lamp","Shefa","Eratap","number",1
2025,"Shelter","Solar Lamp","Shefa","Eton","number",1
2025,"Shelter","Solar Lamp","Tafea","North Erromango","number",1
2025,"Shelter","Solar Lamp","Tafea","South Erromango","number",1
2025,"Shelter","Solar Lamp","Tafea","Aniwa","number",1
2025,"Shelter","Solar Lamp","Tafea","North Tanna","number",1
2025,"Shelter","Solar Lamp","Tafea","West Tanna","number",1
2025,"Shelter","Solar Lamp","Tafea","Middle Bush Tanna","number",1
2025,"Shelter","Solar Lamp","Tafea","South West Tanna","number",1
2025,"Shelter","Solar Lamp","Tafea","Whitesands","number",1
2025,"Shelter","Solar Lamp","Tafea","South Tanna","number",1
2025,"Shelter","Solar Lamp","Tafea","Futuna","number",1
2025,"Shelter","Solar Lamp","Tafea","Aneityum","number",1
2025,"Shelter","Kitchen Set","Torba","Torres","number",1
2025,"Shelter","Kitchen Set","Torba","Ureparapara","number",1
2025,"Shelter","Kitchen Set","Torba","Motalava","number",1
2025,"Shelter","Kitchen Set","Torba","East Vanualava","number",1
2025,"Shelter","Kitchen Set","Torba","West Vanualava","number",1
2025,"Shelter","Kitchen Set","Torba","Mota","number",1
2025,"Shelter","Kitchen Set","Torba","East Gaua","number",1
2025,"Shelter","Kitchen Set","Torba","West Gaua","number",1
2025,"Shelter","Kitchen Set","Torba","Merelava","number",1
2025,"Shelter","Kitchen Set","Sanma","Luganville","number",1
2025,"Shelter","Kitchen Set","Sanma","North West Santo","number",1
2025,"Shelter","Kitchen Set","Sanma","Big Bay Coast","number",1
2025,"Shelter","Kitchen Set","Sanma","Big Bay Inland","number",1
2025,"Shelter","Kitchen Set","Sanma","West Santo","number",1
2025,"Shelter","Kitchen Set","Sanma","South Santo 1","number",1
2025,"Shelter","Kitchen Set","Sanma","South Santo 2","number",1
2025,"Shelter","Kitchen Set","Sanma","East Santo","number",1
2025,"Shelter","Kitchen Set","Sanma","South East Santo","number",1
2025,"Shelter","Kitchen Set","Sanma","Canal Fanafo","number",1
2025,"Shelter","Kitchen Set","Sanma","West Malo","number",1
2025,"Shelter","Kitchen Set","Sanma","East Malo","number",1
2025,"Shelter","Kitchen Set","Penama","West Ambae","number",1
2025,"Shelter","Kitchen Set","Penama","North Ambae","number",1
2025,"Shelter","Kitchen Set","Penama","East Ambae","number",1
2025,"Shelter","Kitchen Set","Penama","South Ambae","number",1
2025,"Shelter","Kitchen Set","Penama","North Maewo","number",1
2025,"Shelter","Kitchen Set","Penama","South Maewo","number",1
2025,"Shelter","Kitchen Set","Penama","North Pentecost","number",1
2025,"Shelter","Kitchen Set","Penama","Central Pentecost 1","number",1
2025,"Shelter","Kitchen Set","Penama","Central Pentecost 2","number",1
2025,"Shelter","Kitchen Set","Penama","South Pentecost","number",1
2025,"Shelter","Kitchen Set","Malampa","North West Malekula","number",1
2025,"Shelter","Kitchen Set","Malampa","North East Malekula","number",1
2025,"Shelter","Kitchen Set","Malampa","Central Malekula","number",1
2025,"Shelter","Kitchen Set","Malampa","South West Malekula","number",1
2025,"Shelter","Kitchen Set","Malampa","South East Malekula","number",1
2025,"Shelter","Kitchen Set","Malampa","South Malekula","number",1
2025,"Shelter","Kitchen Set","Malampa","North Ambrym","number",1
2025,"Shelter","Kitchen Set","Malampa","West Ambrym","number",1
2025,"Shelter","Kitchen Set","Malampa","South East Ambrym","number",1
2025,"Shelter","Kitchen Set","Malampa","Paama","number",1
2025,"Shelter","Kitchen Set","Shefa","Port Vila","number",1
2025,"Shelter","Kitchen Set","Shefa","Vermali","number",1
2025,"Shelter","Kitchen Set","Shefa","Vermaul","number",1
2025,"Shelter","Kitchen Set","Shefa","Varisu","number",1
2025,"Shelter","Kitchen Set","Shefa","South Epi","number",1
2025,"Shelter","Kitchen Set","Shefa","North Tongoa","number",1
2025,"Shelter","Kitchen Set","Shefa","Makimae","number",1
2025,"Shelter","Kitchen Set","Shefa","Tongariki","number",1
2025,"Shelter","Kitchen Set","Shefa","Nguna","number",1
2025,"Shelter","Kitchen Set","Shefa","Emau","number",1
2025,"Shelter","Kitchen Set","Shefa","Malorua","number",1
2025,"Shelter","Kitchen Set","Shefa","North Efate","number",1
2025,"Shelter","Kitchen Set","Shefa","Mele","number",1
2025,"Shelter","Kitchen Set","Shefa","Tanvasoko","number",1
2025,"Shelter","Kitchen Set","Shefa","Ifira","number",1
2025,"Shelter","Kitchen Set","Shefa","Pango","number",1
2025,"Shelter","Kitchen Set","Shefa","Erakor","number",1
2025,"Shelter","Kitchen Set","Shefa","Eratap","number",1
2025,"Shelter","Kitchen Set","Shefa","Eton","number",1
2025,"Shelter","Kitchen Set","Tafea","North Erromango","number",1
2025,"Shelter","Kitchen Set","Tafea","South Erromango","number",1
2025,"Shelter","Kitchen Set","Tafea","Aniwa","number",1
2025,"Shelter","Kitchen Set","Tafea","North Tanna","number",1
2025,"Shelter","Kitchen Set","Tafea","West Tanna","number",1
2025,"Shelter","Kitchen Set","Tafea","Middle Bush Tanna","number",1
2025,"Shelter","Kitchen Set","Tafea","South West Tanna","number",1
2025,"Shelter","Kitchen Set","Tafea","Whitesands","number",1
2025,"Shelter","Kitchen Set","Tafea","South Tanna","number",1
2025,"Shelter","Kitchen Set","Tafea","Futuna","number",1
2025,"Shelter","Kitchen Set","Tafea","Aneityum","number",1
2025,"Shelter","Jerrycan 10L","Torba","Torres","number",1
2025,"Shelter","Jerrycan 10L","Torba","Ureparapara","number",1
2025,"Shelter","Jerrycan 10L","Torba","Motalava","number",1
2025,"Shelter","Jerrycan 10L","Torba","East Vanualava","number",1
2025,"Shelter","Jerrycan 10L","Torba","West Vanualava","number",1
2025,"Shelter","Jerrycan 10L","Torba","Mota","number",1
2025,"Shelter","Jerrycan 10L","Torba","East Gaua","number",1
2025,"Shelter","Jerrycan 10L","Torba","West Gaua","number",1
2025,"Shelter","Jerrycan 10L","Torba","Merelava","number",1
2025,"Shelter","Jerrycan 10L","Sanma","Luganville","number",1
2025,"Shelter","Jerrycan 10L","Sanma","North West Santo","number",1
2025,"Shelter","Jerrycan 10L","Sanma","Big Bay Coast","number",1
2025,"Shelter","Jerrycan 10L","Sanma","Big Bay Inland","number",1
2025,"Shelter","Jerrycan 10L","Sanma","West Santo","number",1
2025,"Shelter","Jerrycan 10L","Sanma","South Santo 1","number",1
2025,"Shelter","Jerrycan 10L","Sanma","South Santo 2","number",1
2025,"Shelter","Jerrycan 10L","Sanma","East Santo","number",1
2025,"Shelter","Jerrycan 10L","Sanma","South East Santo","number",1
2025,"Shelter","Jerrycan 10L","Sanma","Canal Fanafo","number",1
2025,"Shelter","Jerrycan 10L","Sanma","West Malo","number",1
2025,"Shelter","Jerrycan 10L","Sanma","East Malo","number",1
2025,"Shelter","Jerrycan 10L","Penama","West Ambae","number",1
2025,"Shelter","Jerrycan 10L","Penama","North Ambae","number",1
2025,"Shelter","Jerrycan 10L","Penama","East Ambae","number",1
2025,"Shelter","Jerrycan 10L","Penama","South Ambae","number",1
2025,"Shelter","Jerrycan 10L","Penama","North Maewo","number",1
2025,"Shelter","Jerrycan 10L","Penama","South Maewo","number",1
2025,"Shelter","Jerrycan 10L","Penama","North Pentecost","number",1
2025,"Shelter","Jerrycan 10L","Penama","Central Pentecost 1","number",1
2025,"Shelter","Jerrycan 10L","Penama","Central Pentecost 2","number",1
2025,"Shelter","Jerrycan 10L","Penama","South Pentecost","number",1
2025,"Shelter","Jerrycan 10L","Malampa","North West Malekula","number",1
2025,"Shelter","Jerrycan 10L","Malampa","North East Malekula","number",1
2025,"Shelter","Jerrycan 10L","Malampa","Central Malekula","number",1
2025,"Shelter","Jerrycan 10L","Malampa","South West Malekula","number",1
2025,"Shelter","Jerrycan 10L","Malampa","South East Malekula","number",1
2025,"Shelter","Jerrycan 10L","Malampa","South Malekula","number",1
2025,"Shelter","Jerrycan 10L","Malampa","North Ambrym","number",1
2025,"Shelter","Jerrycan 10L","Malampa","West Ambrym","number",1
2025,"Shelter","Jerrycan 10L","Malampa","South East Ambrym","number",1
2025,"Shelter","Jerrycan 10L","Malampa","Paama","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Port Vila","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Vermali","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Vermaul","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Varisu","number",1
2025,"Shelter","Jerrycan 10L","Shefa","South Epi","number",1
2025,"Shelter","Jerrycan 10L","Shefa","North Tongoa","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Makimae","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Tongariki","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Nguna","number",1
